id,election_id,candidat_id,code_dept,nb_voix
610,2,5,74,37117
611,2,5,75,110101
612,2,5,76,91759
613,2,5,77,71097
614,2,5,78,65520
615,2,5,79,22709
616,2,5,80,36213
617,2,5,81,28800
618,2,5,82,16313
619,2,5,83,54553
620,2,5,84,34879
621,2,5,85,34471
622,2,5,86,27037
623,2,5,87,31304
624,2,5,88,22162
625,2,5,89,19540
626,2,5,90,8547
627,2,5,91,73240
628,2,5,92,75911
629,2,5,93,90710
630,2,5,94,81950
631,2,5,95,63679
632,2,5,ZA,7806
633,2,5,ZB,8600
634,2,5,ZC,2952
635,2,5,ZD,24503
636,2,5,ZM,944
637,2,5,ZN,2927
638,2,5,ZP,2492
639,2,5,ZS,399
640,2,5,ZW,76
641,2,5,ZX,473
642,2,5,ZZ,33503
643,2,6,01,3323
644,2,6,02,3860
645,2,6,03,2584
646,2,6,04,1394
647,2,6,05,1152
648,2,6,06,4048
649,2,6,07,2750
650,2,6,08,1981
651,2,6,09,1396
652,2,6,10,1632
653,2,6,11,2724
654,2,6,12,2417
655,2,6,13,8293
656,2,6,14,5385
657,2,6,15,1218
658,2,6,16,3084
659,2,6,17,5392
660,2,6,18,2218
661,2,6,19,1581
662,2,6,2A,873
663,2,6,2B,1001
664,2,6,21,3070
665,2,6,22,5054
666,2,6,23,1156
667,2,6,24,3533
668,2,6,25,3445
669,2,6,26,3187
670,2,6,27,4584
671,2,6,28,2899
672,2,6,29,8273
673,2,6,30,4215
674,2,6,31,7672
675,2,6,32,1486
676,2,6,33,13626
677,2,6,34,6221
678,2,6,35,7066
679,2,6,36,1985
680,2,6,37,4303
681,2,6,38,6846
682,2,6,39,2028
683,2,6,40,3605
684,2,6,41,2594
685,2,6,42,4464
686,2,6,43,1931
687,2,6,44,9635
688,2,6,45,3610
689,2,6,46,1650
690,2,6,47,2699
691,2,6,48,647
692,2,6,49,6338
693,2,6,50,4131
694,2,6,51,3534
695,2,6,52,1455
696,2,6,53,2392
697,2,6,54,4988
698,2,6,55,1688
699,2,6,56,6300
700,2,6,57,7924
701,2,6,58,1675
702,2,6,59,15138
703,2,6,60,5338
704,2,6,61,2515
705,2,6,62,10948
706,2,6,63,4595
707,2,6,64,6812
708,2,6,65,1967
709,2,6,66,3265
710,2,6,67,5993
711,2,6,68,4824
712,2,6,69,7412
713,2,6,70,1999
714,2,6,71,3971
715,2,6,72,4379
716,2,6,73,2890
717,2,6,74,4514
718,2,6,75,6644
719,2,6,76,8918
720,2,6,77,6584
721,2,6,78,5720
722,2,6,79,3550
723,2,6,80,4222
724,2,6,81,2962
725,2,6,82,1769
726,2,6,83,5239
727,2,6,84,2981
728,2,6,85,5893
729,2,6,86,3321
730,2,6,87,2641
731,2,6,88,3573
732,2,6,89,2477
733,2,6,90,988
734,2,6,91,5591
735,2,6,92,5031
736,2,6,93,4936
737,2,6,94,4946
738,2,6,95,5109
739,2,6,ZA,1151
740,2,6,ZB,1712
741,2,6,ZC,479
742,2,6,ZD,3170
743,2,6,ZM,299
744,2,6,ZN,874
745,2,6,ZP,532
746,2,6,ZS,103
747,2,6,ZW,42
748,2,6,ZX,85
749,2,6,ZZ,2843
750,2,7,01,1794
751,2,7,02,2490
752,2,7,03,1482
753,2,7,04,487
754,2,7,05,488
755,2,7,06,1576
756,2,7,07,1257
757,2,7,08,1185
758,2,7,09,528
759,2,7,10,990
760,2,7,11,1116
761,2,7,12,969
762,2,7,13,3641
763,2,7,14,2641
764,2,7,15,587
765,2,7,16,1460
766,2,7,17,2161
767,2,7,18,1387
768,2,7,19,659
769,2,7,2A,220
770,2,7,2B,282
771,2,7,21,1631
772,2,7,22,2552
773,2,7,23,557
774,2,7,24,1480
775,2,7,25,1882
776,2,7,26,2057
777,2,7,27,2189
778,2,7,28,1587
779,2,7,29,3347
780,2,7,30,1946
781,2,7,31,2839
782,2,7,32,646
783,2,7,33,3671
784,2,7,34,2397
785,2,7,35,3876
786,2,7,36,1190
787,2,7,37,2272
788,2,7,38,3450
789,2,7,39,1084
790,2,7,40,1161
791,2,7,41,1384
792,2,7,42,2503
793,2,7,43,1067
794,2,7,44,4458
795,2,7,45,2007
796,2,7,46,623
797,2,7,47,974
798,2,7,48,263
799,2,7,49,3426
800,2,7,50,2206
801,2,7,51,1949
802,2,7,52,860
803,2,7,53,1415
804,2,7,54,2582
805,2,7,55,789
806,2,7,56,2818
807,2,7,57,4350
808,2,7,58,934
809,2,7,59,9545
810,2,7,60,3391
811,2,7,61,1294
812,2,7,62,7246
813,2,7,63,2372
814,2,7,64,1826
815,2,7,65,780
816,2,7,66,1305
817,2,7,67,3779
818,2,7,68,2608
819,2,7,69,4220
820,2,7,70,1126
821,2,7,71,2048
822,2,7,72,2452
823,2,7,73,1213
824,2,7,74,1793
825,2,7,75,2719
826,2,7,76,4918
827,2,7,77,2995
828,2,7,78,2505
829,2,7,79,1612
830,2,7,80,2917
831,2,7,81,1212
832,2,7,82,698
833,2,7,83,2094
834,2,7,84,1207
835,2,7,85,2584
836,2,7,86,1741
837,2,7,87,1435
838,2,7,88,1716
839,2,7,89,1324
840,2,7,90,523
841,2,7,91,2462
842,2,7,92,2187
843,2,7,93,2708
844,2,7,94,2217
845,2,7,95,2340
846,2,7,ZA,1335
847,2,7,ZB,1442
848,2,7,ZC,208
849,2,7,ZD,2190
850,2,7,ZM,192
851,2,7,ZN,485
852,2,7,ZP,510
853,2,7,ZS,23
854,2,7,ZW,48
855,2,7,ZX,44
856,2,7,ZZ,1137
857,2,8,01,860
858,2,8,02,738
859,2,8,03,457
860,2,8,04,283
861,2,8,05,212
862,2,8,06,1238
863,2,8,07,521
864,2,8,08,366
865,2,8,09,221
866,2,8,10,407
867,2,8,11,458
868,2,8,12,435
869,2,8,13,2249
870,2,8,14,1008
871,2,8,15,240
872,2,8,16,523
873,2,8,17,888
874,2,8,18,433
875,2,8,19,277
876,2,8,2A,163
877,2,8,2B,174
878,2,8,21,694
879,2,8,22,909
880,2,8,23,195
881,2,8,24,610
882,2,8,25,750
883,2,8,26,759
884,2,8,27,890
885,2,8,28,622
886,2,8,29,1531
887,2,8,30,948
888,2,8,31,1703
889,2,8,32,298
890,2,8,33,1895
891,2,8,34,1366
892,2,8,35,1377
893,2,8,36,393
894,2,8,37,901
895,2,8,38,1726
896,2,8,39,425
897,2,8,40,516
898,2,8,41,518
899,2,8,42,939
900,2,8,43,322
901,2,8,44,1760
902,2,8,45,885
903,2,8,46,299
904,2,8,47,461
905,2,8,48,119
906,2,8,49,1182
907,2,8,50,882
908,2,8,51,712
909,2,8,52,265
910,2,8,53,428
911,2,8,54,1092
912,2,8,55,344
913,2,8,56,1268
914,2,8,57,1522
915,2,8,58,338
916,2,8,59,3185
917,2,8,60,1081
918,2,8,61,422
919,2,8,62,1824
920,2,8,63,988
921,2,8,64,882
922,2,8,65,300
923,2,8,66,591
924,2,8,67,1655
925,2,8,68,1322
926,2,8,69,2264
927,2,8,70,407
928,2,8,71,802
929,2,8,72,749
930,2,8,73,664
931,2,8,74,1242
932,2,8,75,2272
933,2,8,76,1671
934,2,8,77,1654
935,2,8,78,2008
936,2,8,79,567
937,2,8,80,726
938,2,8,81,550
939,2,8,82,367
940,2,8,83,1254
941,2,8,84,650
942,2,8,85,973
943,2,8,86,553
944,2,8,87,516
945,2,8,88,661
946,2,8,89,484
947,2,8,90,215
948,2,8,91,1456
949,2,8,92,1939
950,2,8,93,1259
951,2,8,94,1498
952,2,8,95,1325
953,2,8,ZA,441
954,2,8,ZB,560
955,2,8,ZC,148
956,2,8,ZD,1066
957,2,8,ZM,175
958,2,8,ZN,279
959,2,8,ZP,378
960,2,8,ZS,13
961,2,8,ZW,29
962,2,8,ZX,28
963,2,8,ZZ,1457
964,2,9,01,32650
965,2,9,02,19895
966,2,9,03,17814
967,2,9,04,7483
968,2,9,05,8559
969,2,9,06,38980
970,2,9,07,18373
971,2,9,08,11551
972,2,9,09,6411
973,2,9,10,13575
974,2,9,11,13076
975,2,9,12,22809
976,2,9,13,66082
977,2,9,14,40562
978,2,9,15,10980
979,2,9,16,18461
980,2,9,17,34381
981,2,9,18,16048
982,2,9,19,10824
983,2,9,2A,4069
984,2,9,2B,3981
985,2,9,21,27086
986,2,9,22,40240
987,2,9,23,6476
988,2,9,24,20898
989,2,9,25,25639
990,2,9,26,25610
991,2,9,27,28144
992,2,9,28,21842
993,2,9,29,63121
994,2,9,30,28893
995,2,9,31,64648
996,2,9,32,12003
997,2,9,33,79277
998,2,9,34,41351
999,2,9,35,71491
1000,2,9,36,12473
1001,2,9,37,34420
1002,2,9,38,60608
1003,2,9,39,14819
1004,2,9,40,25437
1005,2,9,41,19256
1006,2,9,42,40209
1007,2,9,43,16212
1008,2,9,44,87453
1009,2,9,45,33133
1010,2,9,46,10648
1011,2,9,47,17394
1012,2,9,48,5505
1013,2,9,49,58196
1014,2,9,50,34272
1015,2,9,51,28210
1016,2,9,52,8712
1017,2,9,53,25118
1018,2,9,54,33871
1019,2,9,55,10375
1020,2,9,56,50050
1021,2,9,57,53160
1022,2,9,58,9746
1023,2,9,59,102511
1024,2,9,60,33160
1025,2,9,61,18326
1026,2,9,62,54354
1027,2,9,63,36771
1028,2,9,64,61681
1029,2,9,65,15265
1030,2,9,66,16608
1031,2,9,67,69940
1032,2,9,68,46176
1033,2,9,69,91042
1034,2,9,70,11147
1035,2,9,71,28683
1036,2,9,72,29802
1037,2,9,73,24034
1038,2,9,74,47547
1039,2,9,75,92664
1040,2,9,76,54446
1041,2,9,77,55187
1042,2,9,78,80848
1043,2,9,79,24395
1044,2,9,80,24066
1045,2,9,81,21724
1046,2,9,82,12075
1047,2,9,83,40004
1048,2,9,84,21070
1049,2,9,85,49402
1050,2,9,86,23565
1051,2,9,87,17189
1052,2,9,88,21516
1053,2,9,89,16472
1054,2,9,90,6630
1055,2,9,91,55738
1056,2,9,92,78397
1057,2,9,93,32661
1058,2,9,94,51892
1059,2,9,95,44683
1060,2,9,ZA,6861
1061,2,9,ZB,8681
1062,2,9,ZC,2329
1063,2,9,ZD,24853
1064,2,9,ZM,1505
1065,2,9,ZN,4579
1066,2,9,ZP,5139
1067,2,9,ZS,194
1068,2,9,ZW,410
1069,2,9,ZX,473
1070,2,9,ZZ,45867
1071,2,10,01,7208
1072,2,10,02,5853
1073,2,10,03,4068
1074,2,10,04,1845
1075,2,10,05,1782
1076,2,10,06,9241
1077,2,10,07,3890
1078,2,10,08,2787
1079,2,10,09,1446
1080,2,10,10,3524
1081,2,10,11,3184
1082,2,10,12,3095
1083,2,10,13,14087
1084,2,10,14,8227
1085,2,10,15,1630
1086,2,10,16,4278
1087,2,10,17,7900
1088,2,10,18,3825
1089,2,10,19,2577
1090,2,10,2A,797
1091,2,10,2B,930
1092,2,10,21,5640
1093,2,10,22,6494
1094,2,10,23,1502
1095,2,10,24,4847
1096,2,10,25,5364
1097,2,10,26,5578
1098,2,10,27,7074
1099,2,10,28,5307
1100,2,10,29,9944
1101,2,10,30,6087
1102,2,10,31,10601
1103,2,10,32,2191
1104,2,10,33,13082
1105,2,10,34,8462
1106,2,10,35,10601
1107,2,10,36,3014
1108,2,10,37,6738
1109,2,10,38,12658
1110,2,10,39,3532
1111,2,10,40,4008
1112,2,10,41,4213
1113,2,10,42,8705
1114,2,10,43,3021
1115,2,10,44,14238
1116,2,10,45,7512
1117,2,10,46,2212
1118,2,10,47,3522
1119,2,10,48,843
1120,2,10,49,10087
1121,2,10,50,6936
1122,2,10,51,6029
1123,2,10,52,2637
1124,2,10,53,3897
1125,2,10,54,7447
1126,2,10,55,2299
1127,2,10,56,8548
1128,2,10,57,10658
1129,2,10,58,2563
1130,2,10,59,21160
1131,2,10,60,8505
1132,2,10,61,4173
1133,2,10,62,14122
1134,2,10,63,6555
1135,2,10,64,5728
1136,2,10,65,2376
1137,2,10,66,3652
1138,2,10,67,10141
1139,2,10,68,8508
1140,2,10,69,15203
1141,2,10,70,2982
1142,2,10,71,6588
1143,2,10,72,7012
1144,2,10,73,5120
1145,2,10,74,9345
1146,2,10,75,9959
1147,2,10,76,12445
1148,2,10,77,14055
1149,2,10,78,12434
1150,2,10,79,4952
1151,2,10,80,6653
1152,2,10,81,3850
1153,2,10,82,2564
1154,2,10,83,9809
1155,2,10,84,4679
1156,2,10,85,9486
1157,2,10,86,5038
1158,2,10,87,3634
1159,2,10,88,5450
1160,2,10,89,4310
1161,2,10,90,1343
1162,2,10,91,20392
